algorithm,scenario,trial,duration_seconds,seed,admission_rate,good_avg_latency_us,good_p99_latency_us,good_p50_latency_us,noisy_avg_latency_us,noisy_p99_latency_us,fairness_score,total_throughput,noisy_share,good_throughput,noisy_throughput,throttled_requests,cache_utilization
VIP Priority,5T_SmallCache,14,0.002483844757080078,656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,15,0.0022630691528320312,657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,16,0.0022399425506591797,658,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,17,0.002297639846801758,659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,18,0.0028209686279296875,660,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,19,0.0021402835845947266,661,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,20,0.0025408267974853516,662,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,21,0.0020432472229003906,663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,22,0.0023779869079589844,664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,23,0.002241849899291992,665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,24,0.002293109893798828,666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,25,0.0021800994873046875,667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,26,0.0023491382598876953,668,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,27,0.0023670196533203125,669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,28,0.002418994903564453,670,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,29,0.002231121063232422,671,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,30,0.002212047576904297,672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,31,0.0024590492248535156,673,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,32,0.0023577213287353516,674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,33,0.002167940139770508,675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,34,0.0021598339080810547,676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,35,0.0024068355560302734,677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,36,0.0021429061889648438,678,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,37,0.002218008041381836,679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,38,0.002711057662963867,680,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,39,0.0021550655364990234,681,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,40,0.0024352073669433594,682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,41,0.0023479461669921875,683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,42,0.002105712890625,684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,43,0.0022881031036376953,685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,44,0.0023398399353027344,686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,45,0.002176046371459961,687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,46,0.0023088455200195312,688,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,47,0.002288818359375,689,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,48,0.0024590492248535156,690,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,49,0.0021941661834716797,691,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,10T_15x_Noisy,0,0.004189252853393555,692,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044921875
VIP Priority,10T_15x_Noisy,1,0.0041961669921875,693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,2,0.0039708614349365234,694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,3,0.004386186599731445,695,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044921875
VIP Priority,10T_15x_Noisy,4,0.003936052322387695,696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,5,0.003942966461181641,697,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,6,0.0042150020599365234,698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,7,0.004403352737426758,699,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,8,0.0039920806884765625,700,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10546875
VIP Priority,10T_15x_Noisy,9,0.0042171478271484375,701,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,10,0.0046710968017578125,702,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,11,0.003859996795654297,703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,12,0.0040340423583984375,704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,13,0.004006862640380859,705,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,10T_15x_Noisy,14,0.004172801971435547,706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,15,0.003907203674316406,707,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,16,0.004749774932861328,708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,17,0.005426883697509766,709,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,18,0.0044438838958740234,710,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,19,0.00438690185546875,711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,20,0.004093170166015625,712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,21,0.0047609806060791016,713,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,22,0.004286766052246094,714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,23,0.004736185073852539,715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,24,0.00494694709777832,716,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,25,0.004567861557006836,717,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,26,0.00415802001953125,718,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,27,0.004397869110107422,719,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,28,0.005048036575317383,720,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,29,0.0044138431549072266,721,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,30,0.004365205764770508,722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,31,0.0046880245208740234,723,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,32,0.004148006439208984,724,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10546875
VIP Priority,10T_15x_Noisy,33,0.004297018051147461,725,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044921875
VIP Priority,10T_15x_Noisy,34,0.0043261051177978516,726,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,35,0.004708051681518555,727,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,36,0.004294872283935547,728,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,37,0.004268646240234375,729,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,38,0.004914045333862305,730,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,39,0.004136800765991211,731,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,40,0.003966093063354492,732,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,41,0.003898143768310547,733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,42,0.004244327545166016,734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,43,0.004149913787841797,735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,44,0.004476785659790039,736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,45,0.004674196243286133,737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,46,0.0043408870697021484,738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,47,0.004084110260009766,739,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,48,0.00471806526184082,740,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,49,0.004398822784423828,741,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,5T_ExtremeLoad,0,0.004364013671875,742,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,1,0.005357027053833008,743,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,2,0.0061528682708740234,744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,3,0.00502777099609375,745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,4,0.0052449703216552734,746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,5,0.004562854766845703,747,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,6,0.00506901741027832,748,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,7,0.004508256912231445,749,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,8,0.00486302375793457,750,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,9,0.006072044372558594,751,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,10,0.005205869674682617,752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,11,0.005470991134643555,753,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,12,0.005151033401489258,754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,13,0.004891872406005859,755,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,14,0.00578618049621582,756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,15,0.005070209503173828,757,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,16,0.005354881286621094,758,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,17,0.006515979766845703,759,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,18,0.005221843719482422,760,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,19,0.004844188690185547,761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,20,0.005071878433227539,762,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,21,0.005005836486816406,763,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,22,0.005427837371826172,764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,23,0.005551815032958984,765,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,24,0.005850076675415039,766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,25,0.0050411224365234375,767,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,26,0.005075931549072266,768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,27,0.00454401969909668,769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,28,0.004911899566650391,770,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,29,0.004624128341674805,771,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,30,0.004939079284667969,772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,31,0.005840778350830078,773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,32,0.005347013473510742,774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,33,0.004718780517578125,775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,34,0.004893779754638672,776,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,5T_ExtremeLoad,35,0.004948139190673828,777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,36,0.004789113998413086,778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,37,0.0047681331634521484,779,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,38,0.004630088806152344,780,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,39,0.005863189697265625,781,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,40,0.00433802604675293,782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,41,0.0045320987701416016,783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,42,0.005192995071411133,784,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,43,0.004657745361328125,785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,44,0.004781007766723633,786,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,45,0.004285097122192383,787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,46,0.005030155181884766,788,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,47,0.004481077194213867,789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,48,0.004389047622680664,790,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,49,0.0046977996826171875,791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,0,0.023648977279663086,792,0.06250959913991706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6104.0,0.046875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,1,0.02169179916381836,793,0.05984646717844274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6001.0,0.064453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,2,0.02673625946044922,794,0.06946778711484594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6644.0,0.044921875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,3,0.02460479736328125,795,0.07434471803018268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5827.0,0.064453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,4,0.023544788360595703,796,0.06914294902717479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5789.0,0.048828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,5,0.024789810180664062,797,0.06592261904761905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6277.0,0.044921875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,6,0.021548748016357422,798,0.0817174515235457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4641.0,0.072265625
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,7,0.025888919830322266,799,0.07897225725094578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5843.0,0.0634765625
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,8,0.019212007522583008,800,0.08207153829273645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4183.0,0.0751953125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,9,0.02758622169494629,801,0.07043664996420902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6493.0,0.0439453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,10,0.018414974212646484,802,0.08552935737401757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3956.0,0.0751953125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,11,0.025651931762695312,803,0.07234854507870886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5834.0,0.048828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,12,0.023086071014404297,804,0.08240044044778859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5000.0,0.0673828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,13,0.02475905418395996,805,0.07296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5794.0,0.0498046875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,14,0.022770166397094727,806,0.06725146198830409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5742.0,0.048828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,15,0.02450728416442871,807,0.06914074530335694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6045.0,0.0478515625
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,16,0.026613950729370117,808,0.08161622665808113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5705.0,0.064453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,17,0.02301502227783203,809,0.0695497821526545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5766.0,0.05078125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,18,0.022738933563232422,810,0.06716291659617663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5514.0,0.052734375
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,19,0.027749061584472656,811,0.08021133525456292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5745.0,0.064453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,20,0.02525496482849121,812,0.08467809016802529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5502.0,0.0654296875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,21,0.020660877227783203,813,0.06950431034482758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5181.0,0.0556640625
