algorithm,scenario,trial,duration_seconds,seed,admission_rate,good_avg_latency_us,good_p99_latency_us,good_p50_latency_us,noisy_avg_latency_us,noisy_p99_latency_us,fairness_score,total_throughput,noisy_share,good_throughput,noisy_throughput,throttled_requests,cache_utilization
Graduated Sniper (PF5-B),5T_SmallCache,27,0.020415067672729492,1169,0.06581632653061224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5493.0,0.2109375
Graduated Sniper (PF5-B),5T_SmallCache,28,0.02206587791442871,1170,0.07232005471020687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5426.0,0.20703125
Graduated Sniper (PF5-B),5T_SmallCache,29,0.025589942932128906,1171,0.08066803214116906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5835.0,0.2578125
Graduated Sniper (PF5-B),5T_SmallCache,30,0.023710966110229492,1172,0.08063427800269905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5450.0,0.265625
Graduated Sniper (PF5-B),5T_SmallCache,31,0.02294611930847168,1173,0.0799791811242193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5303.0,0.26953125
Graduated Sniper (PF5-B),5T_SmallCache,32,0.018633127212524414,1174,0.08992318120198825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4028.0,0.30078125
Graduated Sniper (PF5-B),5T_SmallCache,33,0.022136926651000977,1175,0.07075624797143784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5726.0,0.19921875
Graduated Sniper (PF5-B),5T_SmallCache,34,0.025098800659179688,1176,0.06696885509577423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6381.0,0.1875
Graduated Sniper (PF5-B),5T_SmallCache,35,0.0232698917388916,1177,0.06845003933910307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5920.0,0.1953125
Graduated Sniper (PF5-B),5T_SmallCache,36,0.022290945053100586,1178,0.07991550783312797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5227.0,0.26953125
Graduated Sniper (PF5-B),5T_SmallCache,37,0.02292490005493164,1179,0.06899236878990811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5978.0,0.19140625
Graduated Sniper (PF5-B),5T_SmallCache,38,0.01962590217590332,1180,0.08261227853316852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4453.0,0.28515625
Graduated Sniper (PF5-B),5T_SmallCache,39,0.0236051082611084,1181,0.07123245881635143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6089.0,0.1875
Graduated Sniper (PF5-B),5T_SmallCache,40,0.02466416358947754,1182,0.07160012008405885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6185.0,0.18359375
Graduated Sniper (PF5-B),5T_SmallCache,41,0.023318767547607422,1183,0.07487228607918263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5795.0,0.203125
Graduated Sniper (PF5-B),5T_SmallCache,42,0.021229028701782227,1184,0.07392126525700533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5387.0,0.32421875
Graduated Sniper (PF5-B),5T_SmallCache,43,0.017460107803344727,1185,0.07365145228215768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4465.0,0.2421875
Graduated Sniper (PF5-B),5T_SmallCache,44,0.02187323570251465,1186,0.06289796552259667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6034.0,0.20703125
Graduated Sniper (PF5-B),5T_SmallCache,45,0.02236628532409668,1187,0.08234421364985163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4948.0,0.27734375
Graduated Sniper (PF5-B),5T_SmallCache,46,0.0215151309967041,1188,0.0732788002726653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5438.0,0.2109375
Graduated Sniper (PF5-B),5T_SmallCache,47,0.023569822311401367,1189,0.08439680108899099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5381.0,0.265625
Graduated Sniper (PF5-B),5T_SmallCache,48,0.022085905075073242,1190,0.07970505617977527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5242.0,0.26953125
Graduated Sniper (PF5-B),5T_SmallCache,49,0.020121097564697266,1191,0.08973039720107018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4423.0,0.28125
Graduated Sniper (PF5-B),10T_15x_Noisy,0,0.008820056915283203,1192,0.07642626480086114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1716.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,1,0.013733148574829102,1193,0.06234256926952141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2978.0,0.091796875
Graduated Sniper (PF5-B),10T_15x_Noisy,2,0.01467585563659668,1194,0.06878306878306878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3168.0,0.0908203125
Graduated Sniper (PF5-B),10T_15x_Noisy,3,0.012103796005249023,1195,0.06464783940115686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2749.0,0.0966796875
Graduated Sniper (PF5-B),10T_15x_Noisy,4,0.009724140167236328,1196,0.06849912739965096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2135.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,5,0.011228322982788086,1197,0.056716417910447764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2844.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,6,0.009950876235961914,1198,0.07343124165554073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2082.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,7,0.013635635375976562,1199,0.06052707790327252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3244.0,0.0869140625
Graduated Sniper (PF5-B),10T_15x_Noisy,8,0.01143503189086914,1200,0.06936187078874356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2348.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,9,0.012607812881469727,1201,0.06356073211314475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2814.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,10,0.015273809432983398,1202,0.06922629435718441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3200.0,0.083984375
Graduated Sniper (PF5-B),10T_15x_Noisy,11,0.01120615005493164,1203,0.06163163519771998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2634.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,12,0.009268999099731445,1204,0.08791801510248112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1691.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,13,0.013612985610961914,1205,0.0674615625980546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2972.0,0.087890625
Graduated Sniper (PF5-B),10T_15x_Noisy,14,0.010265111923217773,1206,0.06700593723494487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2200.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,15,0.010734796524047852,1207,0.05595736581652075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2480.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,16,0.008651018142700195,1208,0.09139150943396226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1541.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,17,0.010589838027954102,1209,0.056483126110124335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2656.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,18,0.01557779312133789,1210,0.06307525717379535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3461.0,0.0859375
Graduated Sniper (PF5-B),10T_15x_Noisy,19,0.010497093200683594,1211,0.06661115736885928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2242.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,20,0.006964921951293945,1212,0.19518716577540107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,602.0,0.099609375
Graduated Sniper (PF5-B),10T_15x_Noisy,21,0.010725975036621094,1213,0.05483758295494237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2706.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,22,0.012195110321044922,1214,0.05816706121068651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2785.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,23,0.009546995162963867,1215,0.0736505032021958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2025.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,24,0.011932134628295898,1216,0.057467532467532466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2903.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,25,0.012476921081542969,1217,0.06536388140161725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2774.0,0.0908203125
Graduated Sniper (PF5-B),10T_15x_Noisy,26,0.01079702377319336,1218,0.07480150438779774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2214.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,27,0.006577014923095703,1219,0.13213213213213212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,867.0,0.099609375
Graduated Sniper (PF5-B),10T_15x_Noisy,28,0.012712955474853516,1220,0.061982101425256876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2830.0,0.0908203125
Graduated Sniper (PF5-B),10T_15x_Noisy,29,0.01100301742553711,1221,0.07518450184501844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2005.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,30,0.011560916900634766,1222,0.05080978088281994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2989.0,0.0966796875
Graduated Sniper (PF5-B),10T_15x_Noisy,31,0.011324882507324219,1223,0.056134453781512605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2808.0,0.0947265625
Graduated Sniper (PF5-B),10T_15x_Noisy,32,0.012178182601928711,1224,0.060019678583142014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2866.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,33,0.011302947998046875,1225,0.06714447378347793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2473.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,34,0.007730722427368164,1226,0.0742890307603018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1595.0,0.099609375
Graduated Sniper (PF5-B),10T_15x_Noisy,35,0.008630990982055664,1227,0.10051546391752578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1396.0,0.0966796875
Graduated Sniper (PF5-B),10T_15x_Noisy,36,0.012499809265136719,1228,0.06031953048581676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2882.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,37,0.012396097183227539,1229,0.0649736147757256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2835.0,0.091796875
Graduated Sniper (PF5-B),10T_15x_Noisy,38,0.011980056762695312,1230,0.07129455909943715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2475.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,39,0.012485742568969727,1231,0.05573248407643312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2965.0,0.0966796875
Graduated Sniper (PF5-B),10T_15x_Noisy,40,0.007951021194458008,1232,0.0927766732935719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1369.0,0.099609375
Graduated Sniper (PF5-B),10T_15x_Noisy,41,0.01252293586730957,1233,0.05545454545454546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3117.0,0.095703125
Graduated Sniper (PF5-B),10T_15x_Noisy,42,0.00944209098815918,1234,0.07021569527306104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2026.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,43,0.01042938232421875,1235,0.07053571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2082.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,44,0.015350818634033203,1236,0.06657420249653259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3365.0,0.0849609375
Graduated Sniper (PF5-B),10T_15x_Noisy,45,0.010609149932861328,1237,0.06601178781925343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2377.0,0.0986328125
Graduated Sniper (PF5-B),10T_15x_Noisy,46,0.010988950729370117,1238,0.05574210879785091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2812.0,0.09765625
Graduated Sniper (PF5-B),10T_15x_Noisy,47,0.011754035949707031,1239,0.07579273008507348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2390.0,0.08984375
Graduated Sniper (PF5-B),10T_15x_Noisy,48,0.010862112045288086,1240,0.06680080482897384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2319.0,0.0966796875
Graduated Sniper (PF5-B),10T_15x_Noisy,49,0.014635801315307617,1241,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3345.0,0.0947265625
Graduated Sniper (PF5-B),5T_ExtremeLoad,0,0.040162086486816406,1242,0.09558823529411764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8118.0,0.0498046875
Graduated Sniper (PF5-B),5T_ExtremeLoad,1,0.033953189849853516,1243,0.10546218487394958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6387.0,0.0712890625
Graduated Sniper (PF5-B),5T_ExtremeLoad,2,0.03793001174926758,1244,0.10054512416717142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7425.0,0.06640625
Graduated Sniper (PF5-B),5T_ExtremeLoad,3,0.041434288024902344,1245,0.10228558497397601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7934.0,0.064453125
Graduated Sniper (PF5-B),5T_ExtremeLoad,4,0.04218888282775879,1246,0.08916118748754732,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9143.0,0.0439453125
Graduated Sniper (PF5-B),5T_ExtremeLoad,5,0.03483128547668457,1247,0.09559105431309904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7077.0,0.0556640625
Graduated Sniper (PF5-B),5T_ExtremeLoad,6,0.03073406219482422,1248,0.08677740863787375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6872.0,0.08203125
Graduated Sniper (PF5-B),5T_ExtremeLoad,7,0.02574896812438965,1249,0.1007670850767085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5158.0,0.078125
Graduated Sniper (PF5-B),5T_ExtremeLoad,8,0.033370018005371094,1250,0.10308430431802605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6543.0,0.0703125
Graduated Sniper (PF5-B),5T_ExtremeLoad,9,0.03943514823913574,1251,0.08516626706973836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8776.0,0.0478515625
Graduated Sniper (PF5-B),5T_ExtremeLoad,10,0.03663277626037598,1252,0.08980526918671249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7946.0,0.0517578125
Graduated Sniper (PF5-B),5T_ExtremeLoad,11,0.04224109649658203,1253,0.09375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8439.0,0.046875
Graduated Sniper (PF5-B),5T_ExtremeLoad,12,0.03870582580566406,1254,0.09609232175502742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7911.0,0.0654296875
Graduated Sniper (PF5-B),5T_ExtremeLoad,13,0.050282955169677734,1255,0.10638526973188328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8299.0,0.0625
Graduated Sniper (PF5-B),5T_ExtremeLoad,14,0.040904998779296875,1256,0.09196628614104342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8511.0,0.046875
Graduated Sniper (PF5-B),5T_ExtremeLoad,15,0.03959512710571289,1257,0.09887200736648251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7829.0,0.064453125
Graduated Sniper (PF5-B),5T_ExtremeLoad,16,0.03895306587219238,1258,0.08961687951138257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8198.0,0.048828125
Graduated Sniper (PF5-B),5T_ExtremeLoad,17,0.03877401351928711,1259,0.08998154781287311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8384.0,0.048828125
Graduated Sniper (PF5-B),5T_ExtremeLoad,18,0.04125380516052246,1260,0.091687552213868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8698.0,0.0458984375
Graduated Sniper (PF5-B),5T_ExtremeLoad,19,0.035283803939819336,1261,0.10092687950566426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6984.0,0.0693359375
Graduated Sniper (PF5-B),5T_ExtremeLoad,20,0.03745675086975098,1262,0.08776158650158869,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8326.0,0.048828125
Graduated Sniper (PF5-B),5T_ExtremeLoad,21,0.04023122787475586,1263,0.08871051808610445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8742.0,0.0458984375
Graduated Sniper (PF5-B),5T_ExtremeLoad,22,0.03941607475280762,1264,0.09973388869605461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7781.0,0.064453125
Graduated Sniper (PF5-B),5T_ExtremeLoad,23,0.04164385795593262,1265,0.08895016339869281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8921.0,0.044921875
Graduated Sniper (PF5-B),5T_ExtremeLoad,24,0.03459620475769043,1266,0.08993921349708472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7336.0,0.0546875
Graduated Sniper (PF5-B),5T_ExtremeLoad,25,0.03069782257080078,1267,0.10944736029638777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5769.0,0.07421875
Graduated Sniper (PF5-B),5T_ExtremeLoad,26,0.04154610633850098,1268,0.09778557333918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8230.0,0.0625
Graduated Sniper (PF5-B),5T_ExtremeLoad,27,0.02704930305480957,1269,0.0982467747270923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5452.0,0.0751953125
Graduated Sniper (PF5-B),5T_ExtremeLoad,28,0.04149603843688965,1270,0.08985330073349633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8934.0,0.044921875
Graduated Sniper (PF5-B),5T_ExtremeLoad,29,0.0382237434387207,1271,0.09138860222451553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7924.0,0.0517578125
Graduated Sniper (PF5-B),5T_ExtremeLoad,30,0.03460407257080078,1272,0.08753283974205875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7641.0,0.052734375
Graduated Sniper (PF5-B),5T_ExtremeLoad,31,0.03372812271118164,1273,0.08915843441290484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7284.0,0.0576171875
Graduated Sniper (PF5-B),5T_ExtremeLoad,32,0.037934064865112305,1274,0.08831024930747923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8228.0,0.048828125
Graduated Sniper (PF5-B),5T_ExtremeLoad,33,0.02921891212463379,1275,0.10201149425287356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5625.0,0.0751953125
Graduated Sniper (PF5-B),5T_ExtremeLoad,34,0.042256832122802734,1276,0.09177532597793381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9055.0,0.0439453125
Graduated Sniper (PF5-B),5T_ExtremeLoad,35,0.03883194923400879,1277,0.08994881846890994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8357.0,0.0478515625
Graduated Sniper (PF5-B),5T_ExtremeLoad,36,0.036715030670166016,1278,0.10102760926086418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7261.0,0.0673828125
Graduated Sniper (PF5-B),5T_ExtremeLoad,37,0.027493000030517578,1279,0.09019607843137255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5800.0,0.0771484375
Graduated Sniper (PF5-B),5T_ExtremeLoad,38,0.02555704116821289,1280,0.10680308741698079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4976.0,0.078125
Graduated Sniper (PF5-B),5T_ExtremeLoad,39,0.038817644119262695,1281,0.09162362452279363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8090.0,0.0498046875
Graduated Sniper (PF5-B),5T_ExtremeLoad,40,0.03840327262878418,1282,0.10279356633208368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7419.0,0.0654296875
Graduated Sniper (PF5-B),5T_ExtremeLoad,41,0.030575037002563477,1283,0.10213919855378126,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5960.0,0.0732421875
Graduated Sniper (PF5-B),5T_ExtremeLoad,42,0.03292489051818848,1284,0.10234123089864013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6403.0,0.072265625
Graduated Sniper (PF5-B),5T_ExtremeLoad,43,0.03673601150512695,1285,0.08778796689778573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8157.0,0.0498046875
Graduated Sniper (PF5-B),5T_ExtremeLoad,44,0.027235984802246094,1286,0.10124069478908189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5433.0,0.076171875
Graduated Sniper (PF5-B),5T_ExtremeLoad,45,0.033043861389160156,1287,0.08131679154894976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7479.0,0.0556640625
Graduated Sniper (PF5-B),5T_ExtremeLoad,46,0.03765416145324707,1288,0.09095982142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8145.0,0.05078125
Graduated Sniper (PF5-B),5T_ExtremeLoad,47,0.030691862106323242,1289,0.1088034717916925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5750.0,0.07421875
Graduated Sniper (PF5-B),5T_ExtremeLoad,48,0.0342710018157959,1290,0.09771689497716896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6916.0,0.068359375
Graduated Sniper (PF5-B),5T_ExtremeLoad,49,0.038543701171875,1291,0.08589355257464301,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8450.0,0.048828125
Aggregated Sniper (PF5-C),5T_15x_Noisy,0,0.022760868072509766,1292,0.06875393329137823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5919.0,0.048828125
Aggregated Sniper (PF5-C),5T_15x_Noisy,1,0.021491050720214844,1293,0.06901150191698617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5585.0,0.0517578125
Aggregated Sniper (PF5-C),5T_15x_Noisy,2,0.023946046829223633,1294,0.06609900418530812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6471.0,0.0439453125
Aggregated Sniper (PF5-C),5T_15x_Noisy,3,0.02299022674560547,1295,0.0873629336688837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5077.0,0.068359375
Aggregated Sniper (PF5-C),5T_15x_Noisy,4,0.023127079010009766,1296,0.08148280802292264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5129.0,0.068359375
Aggregated Sniper (PF5-C),5T_15x_Noisy,5,0.022381067276000977,1297,0.06688804554079697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5901.0,0.048828125
Aggregated Sniper (PF5-C),5T_15x_Noisy,6,0.022526979446411133,1298,0.06842355929512621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5868.0,0.05078125
Aggregated Sniper (PF5-C),5T_15x_Noisy,7,0.023782730102539062,1299,0.06971480307831598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6165.0,0.0458984375
Aggregated Sniper (PF5-C),5T_15x_Noisy,8,0.02565598487854004,1300,0.07196423420824921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6435.0,0.0439453125
Aggregated Sniper (PF5-C),5T_15x_Noisy,9,0.02338266372680664,1301,0.08244037331489804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5309.0,0.0673828125
Aggregated Sniper (PF5-C),5T_15x_Noisy,10,0.022217988967895508,1302,0.07295554801493044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5464.0,0.0517578125
Aggregated Sniper (PF5-C),5T_15x_Noisy,11,0.040541887283325195,1303,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4389.0,0.07421875
Aggregated Sniper (PF5-C),5T_15x_Noisy,12,0.02396678924560547,1304,0.0791144391990884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5657.0,0.06640625
Aggregated Sniper (PF5-C),5T_15x_Noisy,13,0.023103952407836914,1305,0.0674192536845406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5948.0,0.0478515625
Aggregated Sniper (PF5-C),5T_15x_Noisy,14,0.025516033172607422,1306,0.0818958818958819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5908.0,0.0634765625
