algorithm,scenario,trial,duration_seconds,seed,avg_throughput_gbps,min_throughput_gbps,max_throughput_gbps,deadlock_fraction,recovery_time_us,packets_forwarded,packets_dropped_ttl,packets_dropped_overflow,collateral_drops,deadlock_occurred,recovered
Adaptive TTL (PF6-B),Ring4_Moderate,48,10.543562412261963,840,48.9672,0.0,2379.36,0.96,0.0,20403.0,8.0,154378.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring4_Moderate,49,10.595589876174927,841,47.373599999999996,0.0,2300.7599999999998,0.94,0.0,19739.0,10.0,154215.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,0,12.057606935501099,842,15.349499999999999,0.0,1195.68,0.9375,0.0,10233.0,65.0,272152.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,1,12.044426918029785,843,13.9305,0.0,1085.04,0.9625,0.0,9287.0,62.0,272066.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,2,12.049750089645386,844,14.419500000000001,0.0,1123.92,0.9375,0.0,9613.0,60.0,271883.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,3,11.787580013275146,845,14.441999999999998,0.0,1124.1599999999999,0.9625,0.0,9628.0,56.0,271925.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,4,11.955076932907104,846,16.453500000000002,0.0,1283.52,0.95,0.0,10969.0,70.0,272170.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,5,11.89087986946106,847,14.399999999999999,0.0,1120.56,0.9375,0.0,9600.0,69.0,272098.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,6,11.880172729492188,848,16.316999999999997,0.0,1277.28,0.9625,0.0,10878.0,66.0,272158.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,7,12.04155683517456,849,15.3135,0.0,1195.08,0.95,0.0,10209.0,73.0,272300.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,8,11.906100034713745,850,14.674499999999998,0.0,1141.68,0.95,0.0,9783.0,68.0,272262.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,9,12.182153940200806,851,15.261000000000001,0.0,1188.96,0.9375,0.0,10174.0,68.0,272120.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,10,12.023746967315674,852,16.062,0.0,1255.8,0.9625,0.0,10708.0,62.0,272120.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,11,11.955017805099487,853,17.244,0.0,1350.24,0.9625,0.0,11496.0,69.0,272199.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,12,12.094419002532959,854,15.546,0.0,1212.0,0.95,0.0,10364.0,69.0,272009.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,13,12.524375915527344,855,14.633999999999999,0.0,1141.56,0.95,0.0,9756.0,62.0,272317.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,14,12.465582132339478,856,14.678999999999998,0.0,1144.6799999999998,0.9625,0.0,9786.0,65.0,272257.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,15,12.198413848876953,857,15.535500000000003,0.0,1212.3600000000001,0.9625,0.0,10357.0,67.0,272002.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,16,12.379066944122314,858,15.922499999999998,0.0,1245.36,0.95,0.0,10615.0,66.0,272100.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,17,12.567630767822266,859,15.054,0.0,1173.24,0.95,0.0,10036.0,73.0,271938.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,18,12.563501834869385,860,14.6355,0.0,1140.6,0.95,0.0,9757.0,71.0,271980.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,19,11.90726089477539,861,13.2975,0.0,1033.32,0.9375,0.0,8865.0,61.0,272317.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,20,12.41018795967102,862,14.332500000000003,0.0,1116.8400000000001,0.95,0.0,9555.0,62.0,272374.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,21,12.28322696685791,863,15.3585,0.0,1198.2,0.95,0.0,10239.0,60.0,272109.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,22,12.18652868270874,864,15.624,0.0,1219.2,0.95,0.0,10416.0,59.0,272124.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,23,12.203609943389893,865,15.529499999999995,0.0,1212.7199999999998,0.95,0.0,10353.0,65.0,272179.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,24,12.539552927017212,866,15.001500000000004,0.0,1172.16,0.9625,0.0,10001.0,69.0,271925.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,25,12.364720821380615,867,15.172499999999998,0.0,1184.76,0.9625,0.0,10115.0,64.0,272101.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,26,12.348374605178833,868,16.945500000000003,0.0,1324.32,0.95,0.0,11297.0,58.0,272047.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,27,12.072088241577148,869,17.171999999999997,0.0,1341.84,0.9375,0.0,11448.0,69.0,272061.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,28,12.362038850784302,870,15.315000000000003,0.0,1192.44,0.95,0.0,10210.0,67.0,272224.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,29,12.137258768081665,871,17.0715,0.0,1334.28,0.95,0.0,11381.0,68.0,272165.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,30,12.356261014938354,872,14.822999999999997,0.0,1154.6399999999999,0.95,0.0,9882.0,68.0,271967.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,31,12.205313920974731,873,15.0855,0.0,1175.4,0.95,0.0,10057.0,70.0,272158.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,32,12.039160966873169,874,15.5175,0.0,1210.32,0.95,0.0,10345.0,68.0,272118.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,33,12.581037998199463,875,16.030500000000004,0.0,1251.8400000000001,0.9625,0.0,10687.0,57.0,272253.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,34,12.260245084762573,876,15.319500000000003,0.0,1194.8400000000001,0.95,0.0,10213.0,58.0,272305.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,35,12.587350845336914,877,16.099500000000003,0.0,1258.44,0.95,0.0,10733.0,67.0,271956.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,36,12.12265682220459,878,15.859500000000002,0.0,1238.16,0.95,0.0,10573.0,68.0,272011.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,37,12.337933778762817,879,14.781,0.0,1152.72,0.95,0.0,9854.0,62.0,272039.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,38,12.332986831665039,880,15.3315,0.0,1195.2,0.95,0.0,10221.0,69.0,272136.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,39,12.195008993148804,881,15.316499999999998,0.0,1196.28,0.95,0.0,10211.0,61.0,272126.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,40,12.575927972793579,882,15.741000000000001,0.0,1228.44,0.9375,0.0,10494.0,57.0,272387.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,41,12.31998324394226,883,15.2025,0.0,1186.92,0.9625,0.0,10135.0,75.0,272171.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,42,12.64310622215271,884,15.857999999999999,0.0,1238.4,0.95,0.0,10572.0,58.0,272154.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,43,12.391767263412476,885,13.953000000000001,0.0,1086.72,0.9625,0.0,9302.0,58.0,272232.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,44,11.965488910675049,886,13.795499999999999,0.0,1072.68,0.95,0.0,9197.0,70.0,271986.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,45,12.136444807052612,887,16.386,0.0,1280.4,0.95,0.0,10924.0,73.0,271996.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,46,12.546261072158813,888,15.298499999999999,0.0,1193.28,0.95,0.0,10199.0,70.0,272205.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,47,11.919692993164062,889,14.6265,0.0,1137.6,0.9375,0.0,9751.0,68.0,272106.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,48,12.251251935958862,890,14.2515,0.0,1109.52,0.95,0.0,9501.0,59.0,271928.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Ring3_Extended,49,12.666800260543823,891,16.687499999999996,0.0,1303.56,0.95,0.0,11125.0,72.0,272413.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,0,8.038147926330566,892,26.0832,0.0,1266.6,0.94,0.0,10868.0,6.0,38936.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,1,8.161363363265991,893,26.006400000000003,0.0,1256.4,0.94,0.0,10836.0,5.0,39187.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,2,7.856865882873535,894,24.311999999999998,0.0,1162.56,0.94,0.0,10130.0,10.0,39184.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,3,8.061365127563477,895,24.427199999999996,0.0,1133.6399999999999,0.94,0.0,10178.0,6.0,39258.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,4,8.128431797027588,896,23.469600000000003,0.0,1122.8400000000001,0.94,0.0,9779.0,8.0,39080.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,5,7.946223974227905,897,24.4296,0.0,1175.88,0.92,0.0,10179.0,8.0,39341.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,6,7.778731107711792,898,24.499200000000005,0.0,1185.24,0.92,0.0,10208.0,11.0,39427.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,7,8.069156169891357,899,25.6224,0.0,1243.68,0.94,0.0,10676.0,7.0,39339.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,8,7.677168130874634,900,25.833599999999997,0.0,1249.68,0.94,0.0,10764.0,12.0,39336.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,9,7.534685850143433,901,23.015999999999995,0.0,1112.6399999999999,0.9,0.0,9590.0,11.0,39042.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,10,8.156758069992065,902,22.442400000000003,0.0,1086.72,0.94,0.0,9351.0,9.0,39038.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,11,7.960446834564209,903,23.3736,0.0,1126.68,0.96,0.0,9739.0,4.0,38862.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,12,7.884292125701904,904,25.140000000000004,0.0,1217.88,0.94,0.0,10475.0,11.0,38919.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,13,7.9094078540802,905,24.0408,0.0,1144.08,0.94,0.0,10017.0,12.0,39353.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,14,8.111701011657715,906,23.764799999999994,0.0,1142.76,0.94,0.0,9902.0,6.0,39351.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,15,7.876996994018555,907,21.8184,0.0,1033.32,0.96,0.0,9091.0,4.0,39627.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,16,8.01606798171997,908,25.7856,0.0,1232.4,0.92,0.0,10744.0,10.0,39240.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,17,8.04413914680481,909,25.019999999999996,0.0,1187.1599999999999,0.94,0.0,10425.0,6.0,39097.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,18,8.030460357666016,910,23.783999999999995,0.0,1149.84,0.92,0.0,9910.0,12.0,39785.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,19,8.17441987991333,911,23.966399999999993,0.0,1152.2399999999998,0.94,0.0,9986.0,6.0,39381.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,20,7.906587839126587,912,26.258399999999995,0.0,1272.84,0.94,0.0,10941.0,13.0,39048.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,21,7.579263925552368,913,24.254399999999997,0.0,1171.56,0.94,0.0,10106.0,8.0,39276.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,22,7.882215976715088,914,24.986400000000007,0.0,1188.3600000000001,0.92,0.0,10411.0,12.0,39436.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,23,7.851155042648315,915,25.0344,0.0,1197.72,0.92,0.0,10431.0,10.0,39146.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,24,7.872729063034058,916,22.488,0.0,1066.8,0.9,0.0,9370.0,11.0,39196.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,25,8.089578866958618,917,24.8064,0.0,1193.52,0.92,0.0,10336.0,10.0,39300.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,26,7.748908042907715,918,22.358400000000003,0.0,1075.92,0.94,0.0,9316.0,12.0,39009.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,27,7.933779001235962,919,24.537599999999998,0.0,1169.76,0.92,0.0,10224.0,10.0,39351.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,28,7.7150750160217285,920,25.358400000000003,0.0,1210.92,0.94,0.0,10566.0,8.0,39359.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,29,7.7871599197387695,921,23.683200000000003,0.0,1126.44,0.94,0.0,9868.0,10.0,39295.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,30,8.064367771148682,922,23.3112,0.0,1120.8,0.96,0.0,9713.0,6.0,38827.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,31,8.116338014602661,923,24.566399999999998,0.0,1189.68,0.96,0.0,10236.0,4.0,39111.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,32,7.6440629959106445,924,25.072799999999997,0.0,1198.56,0.94,0.0,10447.0,7.0,39402.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,33,7.920848846435547,925,27.708000000000002,0.0,1341.24,0.96,0.0,11545.0,6.0,39019.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,34,7.863574981689453,926,24.743999999999996,0.0,1173.84,0.94,0.0,10310.0,11.0,39149.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,35,8.044593095779419,927,24.950400000000002,0.0,1210.92,0.96,0.0,10396.0,3.0,39374.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,36,7.687673091888428,928,27.0936,0.0,1300.8,0.94,0.0,11289.0,7.0,39146.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,37,7.987138032913208,929,22.0872,0.0,1065.72,0.94,0.0,9203.0,9.0,38996.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,38,7.664425849914551,930,27.004800000000003,0.0,1269.24,0.94,0.0,11252.0,7.0,39195.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,39,7.612175941467285,931,24.626399999999997,0.0,1196.28,0.94,0.0,10261.0,10.0,39255.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,40,7.548161745071411,932,24.216,0.0,1159.2,0.94,0.0,10090.0,11.0,39624.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,41,7.639553070068359,933,23.4864,0.0,1117.8,0.94,0.0,9786.0,12.0,39138.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,42,7.727353096008301,934,27.036,0.0,1309.68,0.96,0.0,11265.0,12.0,38981.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,43,7.478585958480835,935,21.684,0.0,1040.52,0.94,0.0,9035.0,8.0,39215.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,44,7.417757272720337,936,24.288000000000004,0.0,1170.3600000000001,0.92,0.0,10120.0,8.0,39622.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,45,8.029770851135254,937,23.6736,0.0,1145.64,0.94,0.0,9864.0,9.0,39112.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,46,7.903962135314941,938,25.1184,0.0,1211.64,0.94,0.0,10466.0,6.0,39073.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,47,8.255552053451538,939,26.920800000000003,0.0,1308.1200000000001,0.94,0.0,11217.0,11.0,39425.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,48,8.082863807678223,940,23.390400000000003,0.0,1127.52,0.94,0.0,9746.0,9.0,39538.0,0.0,0.0,0.0
Adaptive TTL (PF6-B),Normal_Congestion,49,7.966842889785767,941,24.888000000000005,0.0,1207.44,0.94,0.0,10370.0,7.0,39099.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,0,7.830013990402222,942,27.969599999999996,0.0,1320.7199999999998,0.94,0.0,11654.0,60.0,119547.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,1,7.44291090965271,943,30.588,0.0,1442.04,0.94,0.0,12745.0,66.0,119613.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,2,7.279566049575806,944,27.914399999999993,0.0,1326.84,0.94,0.0,11631.0,66.0,119685.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,3,7.251479864120483,945,29.2632,0.0,1398.48,0.94,0.0,12193.0,68.0,119684.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,4,7.451051950454712,946,27.3168,0.0,1298.76,0.94,0.0,11382.0,69.0,119499.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,5,7.551825284957886,947,28.1544,0.0,1310.28,0.94,0.0,11731.0,67.0,119775.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,6,7.502485275268555,948,32.419200000000004,0.0,1488.1200000000001,0.94,0.0,13508.0,67.0,119595.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,7,7.455473184585571,949,29.412000000000003,0.0,1389.48,0.94,0.0,12255.0,74.0,119643.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,8,7.804466962814331,950,27.9576,0.0,1327.8,0.94,0.0,11649.0,72.0,119737.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,9,7.645508050918579,951,28.915200000000002,0.0,1365.7199999999998,0.94,0.0,12048.0,68.0,119677.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,10,7.415374279022217,952,27.681600000000003,0.0,1300.32,0.94,0.0,11534.0,63.0,119382.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,11,7.327438831329346,953,29.3328,0.0,1370.8799999999999,0.94,0.0,12222.0,59.0,119460.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,12,7.366938829421997,954,31.895999999999997,0.0,1505.28,0.94,0.0,13290.0,65.0,119642.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,13,7.6525819301605225,955,28.8696,0.0,1359.96,0.94,0.0,12029.0,65.0,119525.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,14,8.441751956939697,956,32.0304,0.0,1530.48,0.94,0.0,13346.0,69.0,119761.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,15,7.4758100509643555,957,29.8992,0.0,1321.44,0.94,0.0,12458.0,72.0,119894.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,16,7.8192970752716064,958,28.2984,0.0,1332.96,0.94,0.0,11791.0,61.0,119629.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,17,7.498572111129761,959,27.693600000000004,0.0,1296.24,0.94,0.0,11539.0,64.0,119752.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,18,7.222970962524414,960,27.412800000000004,0.0,1265.64,0.94,0.0,11422.0,63.0,119756.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,19,7.654940843582153,961,31.4592,0.0,1487.28,0.94,0.0,13108.0,67.0,119575.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,20,7.504393100738525,962,27.516,0.0,1297.2,0.94,0.0,11465.0,67.0,119702.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,21,7.782435178756714,963,27.564000000000004,0.0,1276.92,0.94,0.0,11485.0,59.0,119520.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,22,7.561663866043091,964,28.939200000000003,0.0,1358.7600000000002,0.94,0.0,12058.0,63.0,119462.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,23,7.485292911529541,965,32.9496,0.0,1572.96,0.94,0.0,13729.0,65.0,119427.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,24,7.986653089523315,966,27.7848,0.0,1296.48,0.94,0.0,11577.0,66.0,119579.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,25,7.5870201587677,967,29.584799999999998,0.0,1403.28,0.94,0.0,12327.0,57.0,119663.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,26,7.4243247509002686,968,29.234399999999997,0.0,1367.52,0.94,0.0,12181.0,69.0,119532.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,27,7.310076951980591,969,29.0016,0.0,1372.44,0.94,0.0,12084.0,65.0,119614.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,28,7.404698848724365,970,27.2856,0.0,1293.0,0.94,0.0,11369.0,68.0,119506.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,29,7.3611767292022705,971,28.5672,0.0,1329.96,0.94,0.0,11903.0,62.0,119722.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,30,7.7010908126831055,972,28.7592,0.0,1346.52,0.94,0.0,11983.0,61.0,119751.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,31,7.696096897125244,973,28.751999999999995,0.0,1354.08,0.94,0.0,11980.0,71.0,119537.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,32,8.315687894821167,974,29.013600000000004,0.0,1368.72,0.94,0.0,12089.0,66.0,119786.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,33,8.789246082305908,975,31.883999999999997,0.0,1477.1999999999998,0.94,0.0,13285.0,68.0,119784.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,34,10.142822980880737,976,30.2808,0.0,1423.8,0.94,0.0,12617.0,65.0,119608.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,35,8.107929944992065,977,28.2912,0.0,1333.2,0.94,0.0,11788.0,78.0,119627.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,36,7.64517879486084,978,29.313599999999994,0.0,1377.12,0.94,0.0,12214.0,63.0,119713.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,37,7.816283941268921,979,28.351200000000006,0.0,1336.8000000000002,0.94,0.0,11813.0,67.0,119719.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,38,7.802490949630737,980,28.7304,0.0,1339.1999999999998,0.94,0.0,11971.0,69.0,119481.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,39,8.467804908752441,981,31.2312,0.0,1470.0,0.94,0.0,13013.0,63.0,119607.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,40,7.512217044830322,982,26.7744,0.0,1249.3200000000002,0.94,0.0,11156.0,69.0,119936.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,41,7.657543182373047,983,27.7008,0.0,1303.08,0.94,0.0,11542.0,71.0,119793.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,42,9.213764190673828,984,32.0736,0.0,1526.28,0.94,0.0,13364.0,68.0,119673.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,43,9.839430809020996,985,29.440800000000003,0.0,1360.44,0.94,0.0,12267.0,78.0,119858.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,44,7.877690076828003,986,29.613599999999998,0.0,1407.36,0.94,0.0,12339.0,64.0,119653.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,45,7.544394016265869,987,31.814400000000003,0.0,1495.92,0.94,0.0,13256.0,65.0,119495.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,46,7.708356857299805,988,29.8728,0.0,1399.32,0.94,0.0,12447.0,63.0,119859.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,47,7.678231716156006,989,30.525599999999997,0.0,1400.28,0.94,0.0,12719.0,67.0,119542.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,48,8.073044300079346,990,29.380799999999997,0.0,1370.1599999999999,0.94,0.0,12242.0,70.0,119644.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Moderate,49,7.728596925735474,991,28.171200000000002,0.0,1339.92,0.94,0.0,11738.0,76.0,119560.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,0,7.540958881378174,992,26.083200000000005,0.0,1218.3600000000001,0.94,0.0,10868.0,74.0,123572.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,1,7.521301984786987,993,26.356799999999996,0.0,1241.6399999999999,0.94,0.0,10982.0,63.0,123671.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,2,7.720128059387207,994,22.932,0.0,1059.48,0.94,0.0,9555.0,64.0,123426.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,3,7.325082063674927,995,25.257599999999996,0.0,1178.1599999999999,0.94,0.0,10524.0,64.0,123304.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,4,7.983177185058594,996,25.643999999999995,0.0,1204.1999999999998,0.94,0.0,10685.0,63.0,123556.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,5,7.4585349559783936,997,26.959199999999996,0.0,1243.68,0.94,0.0,11233.0,72.0,123192.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,6,7.504150867462158,998,26.140800000000002,0.0,1230.96,0.94,0.0,10892.0,64.0,123168.0,0.0,0.0,0.0
