algorithm,scenario,trial,duration_seconds,seed,completion_rate,crash_rate,jobs_completed,jobs_crashed,avg_utilization,max_utilization,avg_remote_fraction,remote_job_fraction,avg_exec_time_us,p99_exec_time_us,avg_stranded_memory_gb
Balanced Borrow (Invention),8N_LargeJobs,40,0.007420063018798828,682,1.0,0.0,50.0,0.0,0.38274033637429544,0.7620411077365526,0.10361522553652273,0.22,1110.96,2180.72,4.150497043106234
Balanced Borrow (Invention),8N_LargeJobs,41,0.007181644439697266,683,1.0,0.0,50.0,0.0,0.3911957081531376,0.7478374667295477,0.01814462497404667,0.18,1053.62,1521.9999999999993,4.065096839065335
Balanced Borrow (Invention),8N_LargeJobs,42,0.0072460174560546875,684,1.0,0.0,50.0,0.0,0.38318389571158956,0.8755208355238664,0.09803474797297163,0.2,1092.78,2259.0699999999997,5.693021685935227
Balanced Borrow (Invention),8N_LargeJobs,43,0.007355928421020508,685,1.0,0.0,50.0,0.0,0.3820764124913499,0.8235806415168238,0.03732270906917816,0.12,1036.78,1956.7599999999984,2.7419842640733387
Balanced Borrow (Invention),8N_LargeJobs,44,0.0070781707763671875,686,1.0,0.0,50.0,0.0,0.3858906809262904,0.8034133608785095,0.03287720908505234,0.08,996.06,1588.269999999999,5.70617834796611
Balanced Borrow (Invention),8N_LargeJobs,45,0.007125139236450195,687,1.0,0.0,50.0,0.0,0.38204980427510077,0.7553097849909318,0.05104327886508082,0.16,1009.14,2185.6599999999985,3.148939039734249
Balanced Borrow (Invention),8N_LargeJobs,46,0.007400035858154297,688,1.0,0.0,50.0,0.0,0.38751599082207616,0.846866927000558,0.03895380551122298,0.18,1027.2,1893.4899999999989,1.582744955869373
Balanced Borrow (Invention),8N_LargeJobs,47,0.00732111930847168,689,1.0,0.0,50.0,0.0,0.39165370277236333,1.0584491454307678,0.031160149211979266,0.1,1061.74,1510.7499999999998,1.1387703029939242
Balanced Borrow (Invention),8N_LargeJobs,48,0.007265806198120117,690,1.0,0.0,50.0,0.0,0.38057674270757924,0.7545618784188501,0.07966966466231452,0.18,1050.44,2133.249999999999,2.004281905630682
Balanced Borrow (Invention),8N_LargeJobs,49,0.007297039031982422,691,1.0,0.0,50.0,0.0,0.38307369276572917,0.7623231394622377,0.08930907977941928,0.18,1111.48,2560.1699999999983,3.6962300497654432
Balanced Borrow (Invention),4N_30pct_Frag,0,0.00691676139831543,692,1.0,0.0,50.0,0.0,0.4194411826473041,1.1145439723297401,0.08180889202302691,0.12,1058.64,1993.8999999999994,0.7566494303489425
Balanced Borrow (Invention),4N_30pct_Frag,1,0.007133007049560547,693,1.0,0.0,50.0,0.0,0.4250063974340527,1.045015320679586,0.029638491411394626,0.06,1016.94,1958.6999999999985,0.5524425006251633
Balanced Borrow (Invention),4N_30pct_Frag,2,0.007005929946899414,694,1.0,0.0,50.0,0.0,0.42542751740816315,0.9439716869069912,0.04696776035954268,0.1,1052.96,2020.2199999999996,0.29278526584592135
Balanced Borrow (Invention),4N_30pct_Frag,3,0.0069620609283447266,695,1.0,0.0,50.0,0.0,0.4161450135686833,1.1683306809131775,0.06318049185720762,0.12,1002.2,2152.2499999999986,0.3884953525049242
Balanced Borrow (Invention),4N_30pct_Frag,4,0.0069239139556884766,696,1.0,0.0,50.0,0.0,0.41799646537154606,0.9363335124515538,0.0147515926904738,0.04,991.18,1961.5599999999986,0.8958123037096706
Balanced Borrow (Invention),4N_30pct_Frag,5,0.006961822509765625,697,1.0,0.0,50.0,0.0,0.42395286745919136,0.950134512420457,0.012736938086704997,0.06,1045.68,1480.3199999999993,0.6823254946864092
Balanced Borrow (Invention),4N_30pct_Frag,6,0.006845951080322266,698,0.98,0.02,49.0,1.0,0.4078138573335039,0.995434308415635,0.10789662273081208,0.22448979591836735,1105.938775510204,2719.999999999998,0.07450829491879253
Balanced Borrow (Invention),4N_30pct_Frag,7,0.007026195526123047,699,0.98,0.02,49.0,1.0,0.4083128864899085,1.1236498606627476,0.09137344305888567,0.14285714285714285,1078.6530612244899,1882.1599999999999,0.3463005787809417
Balanced Borrow (Invention),4N_30pct_Frag,8,0.007058143615722656,700,1.0,0.0,50.0,0.0,0.41998187623739774,1.0227826678337641,0.08693985935291898,0.14,1098.06,2003.3399999999997,0.7954630213184234
Balanced Borrow (Invention),4N_30pct_Frag,9,0.007075786590576172,701,1.0,0.0,50.0,0.0,0.42413446997902177,1.0058669249999785,0.028774875369532806,0.06,1010.28,1386.75,0.018529587464718986
Balanced Borrow (Invention),4N_30pct_Frag,10,0.006977081298828125,702,1.0,0.0,50.0,0.0,0.40911755048209486,0.8414195499387431,0.0616007757111943,0.1,1072.58,1777.4399999999996,0.9981861548451451
Balanced Borrow (Invention),4N_30pct_Frag,11,0.006842851638793945,703,1.0,0.0,50.0,0.0,0.41721381257575685,1.01334396701276,0.03443272404080832,0.1,995.0,1446.18,0.3553506077953859
Balanced Borrow (Invention),4N_30pct_Frag,12,0.006777048110961914,704,1.0,0.0,50.0,0.0,0.4193930748447625,0.993455035779514,0.024851599474994553,0.08,1012.44,1529.4899999999993,0.6528829491930699
Balanced Borrow (Invention),4N_30pct_Frag,13,0.007047176361083984,705,1.0,0.0,50.0,0.0,0.42386601539617064,1.0270115321506377,0.005022355664825287,0.06,1018.26,1416.2699999999998,0.49917255953076667
Balanced Borrow (Invention),4N_30pct_Frag,14,0.007074832916259766,706,1.0,0.0,50.0,0.0,0.41961072150574985,1.4873930438841483,0.05517523575998407,0.06,1074.68,2542.5199999999995,2.28964826738419
Balanced Borrow (Invention),4N_30pct_Frag,15,0.007133960723876953,707,1.0,0.0,50.0,0.0,0.4143762589524677,1.0505907277503943,0.07091254845011669,0.1,1080.0,2119.8099999999995,1.1283266317537668
Balanced Borrow (Invention),4N_30pct_Frag,16,0.00691986083984375,708,1.0,0.0,50.0,0.0,0.42502034946977035,0.8804700523122775,0.010170629817140953,0.04,1001.3,1405.4799999999998,0.7910422850497781
Balanced Borrow (Invention),4N_30pct_Frag,17,0.006806850433349609,709,1.0,0.0,50.0,0.0,0.41503724696184924,1.0584545616570542,0.02600249037058974,0.06,1036.82,1848.4799999999987,0.2928129401532634
Balanced Borrow (Invention),4N_30pct_Frag,18,0.006646871566772461,710,1.0,0.0,50.0,0.0,0.4282274240261577,0.9750677610002896,0.010632239904310496,0.04,1012.94,1541.8399999999995,0.4772998561895276
Balanced Borrow (Invention),4N_30pct_Frag,19,0.006793022155761719,711,1.0,0.0,50.0,0.0,0.41648369899927934,0.9738133393454708,0.0,0.0,1001.24,1344.28,0.36476475824752996
Balanced Borrow (Invention),4N_30pct_Frag,20,0.007719993591308594,712,0.96,0.04,48.0,2.0,0.39444839430847944,0.7563366063494215,0.18388221737970048,0.25,1186.9791666666667,2582.1000000000004,2.422742235014066
Balanced Borrow (Invention),4N_30pct_Frag,21,0.0070879459381103516,713,1.0,0.0,50.0,0.0,0.40833447775726883,0.9289808725067179,0.018204024658621566,0.08,990.9,1346.28,0.3738761241287093
Balanced Borrow (Invention),4N_30pct_Frag,22,0.006831169128417969,714,1.0,0.0,50.0,0.0,0.42239226935106394,1.2662688656166017,0.003519182250354029,0.02,989.42,1251.59,0.5285039491435387
Balanced Borrow (Invention),4N_30pct_Frag,23,0.007536888122558594,715,1.0,0.0,50.0,0.0,0.41668781395171955,1.0256148469603228,0.05927417943236061,0.1,1050.96,1935.2299999999987,0.41941018276376985
Balanced Borrow (Invention),4N_30pct_Frag,24,0.007012128829956055,716,1.0,0.0,50.0,0.0,0.4381798087658731,0.9067310231200092,0.019212145653099606,0.06,1041.76,1709.1199999999988,0.2058507404759261
Balanced Borrow (Invention),4N_30pct_Frag,25,0.007214069366455078,717,1.0,0.0,50.0,0.0,0.40550755436468444,0.8273928011870567,0.029982346652345875,0.06,1008.38,1579.54,0.4564331614182128
Balanced Borrow (Invention),4N_30pct_Frag,26,0.007024049758911133,718,1.0,0.0,50.0,0.0,0.4264687717539673,1.0579673151612345,0.003700767996293228,0.02,987.9,1380.7799999999997,0.24078580239678013
Balanced Borrow (Invention),4N_30pct_Frag,27,0.006989240646362305,719,0.98,0.02,49.0,1.0,0.42160426839261284,1.1198162602014734,0.047811435538935354,0.061224489795918366,1058.204081632653,2384.879999999999,0.32319719088013144
Balanced Borrow (Invention),4N_30pct_Frag,28,0.007044076919555664,720,1.0,0.0,50.0,0.0,0.4143022480728559,1.0317637479829962,0.036522152765503975,0.06,977.24,1926.5,0.5472012981969947
Balanced Borrow (Invention),4N_30pct_Frag,29,0.007092952728271484,721,1.0,0.0,50.0,0.0,0.4220763067889749,1.1144440014399843,0.009652698186482673,0.04,1019.26,1409.9899999999998,0.6031133763162712
Balanced Borrow (Invention),4N_30pct_Frag,30,0.007143974304199219,722,0.92,0.08,46.0,4.0,0.4003402733810799,1.1245468980755882,0.10762485211942834,0.15217391304347827,1122.304347826087,2330.999999999999,0.06843076361210675
Balanced Borrow (Invention),4N_30pct_Frag,31,0.007309913635253906,723,1.0,0.0,50.0,0.0,0.42037869252818905,0.9109188157866955,0.02348709725935955,0.06,1024.68,1768.4199999999987,2.2220642644249193
Balanced Borrow (Invention),4N_30pct_Frag,32,0.006893634796142578,724,1.0,0.0,50.0,0.0,0.4233714895432528,1.0341697253354922,0.052630476831068675,0.1,1059.04,2117.7199999999993,0.15790710953315323
Balanced Borrow (Invention),4N_30pct_Frag,33,0.006994962692260742,725,1.0,0.0,50.0,0.0,0.4209061646604196,1.1325168751770613,0.026933587392883748,0.04,1029.0,1792.4899999999998,1.2789977678079252
Balanced Borrow (Invention),4N_30pct_Frag,34,0.007353067398071289,726,1.0,0.0,50.0,0.0,0.42107880372932754,1.2857312151489606,0.10347377345926496,0.12,1144.78,2271.1799999999994,1.0573788738126235
Balanced Borrow (Invention),4N_30pct_Frag,35,0.006880044937133789,727,1.0,0.0,50.0,0.0,0.42347534666176034,1.1079812235761217,0.002446707536445991,0.04,999.02,1355.7799999999997,0.6306179640557973
Balanced Borrow (Invention),4N_30pct_Frag,36,0.006892204284667969,728,0.96,0.04,48.0,2.0,0.45774029871122063,1.1131194568947937,0.041561939409355424,0.08333333333333333,990.375,2003.94,1.2613596162475305
Balanced Borrow (Invention),4N_30pct_Frag,37,0.007094144821166992,729,1.0,0.0,50.0,0.0,0.42678604192233077,1.2592604601436252,0.06492040865755795,0.12,1080.96,1763.259999999999,0.7591064525116445
Balanced Borrow (Invention),4N_30pct_Frag,38,0.006906986236572266,730,1.0,0.0,50.0,0.0,0.41155317068868236,0.9902828962025378,0.014072204281752224,0.02,961.82,1455.67,1.0707990564025567
Balanced Borrow (Invention),4N_30pct_Frag,39,0.007174015045166016,731,1.0,0.0,50.0,0.0,0.4115651309225135,0.8359297617150581,0.0,0.0,962.04,1312.4599999999998,0.0680478555807644
Balanced Borrow (Invention),4N_30pct_Frag,40,0.0071010589599609375,732,1.0,0.0,50.0,0.0,0.41262881517160194,1.1675003856691781,0.04559900371597269,0.06,1038.82,2362.16,0.5837087254775749
Balanced Borrow (Invention),4N_30pct_Frag,41,0.0069921016693115234,733,1.0,0.0,50.0,0.0,0.4281174550814012,1.064126146912193,0.0,0.0,1018.8,1330.4499999999998,2.578651945119346
Balanced Borrow (Invention),4N_30pct_Frag,42,0.006892681121826172,734,1.0,0.0,50.0,0.0,0.4133832411642326,0.990181680363679,0.04276362415758754,0.08,1021.0,1853.9099999999996,0.8091150669442871
Balanced Borrow (Invention),4N_30pct_Frag,43,0.006913900375366211,735,1.0,0.0,50.0,0.0,0.42553086413113417,1.2293682647424249,0.04794756940070015,0.08,1047.7,2194.7099999999996,0.439892916788883
Balanced Borrow (Invention),4N_30pct_Frag,44,0.00728607177734375,736,1.0,0.0,50.0,0.0,0.42556335367770887,1.0844182211960125,0.012852943463307474,0.04,1044.32,1774.269999999999,0.7756990546668938
Balanced Borrow (Invention),4N_30pct_Frag,45,0.006974935531616211,737,1.0,0.0,50.0,0.0,0.40836146633897785,0.9848277063160935,0.014246425940911942,0.02,1039.7,1689.6199999999992,1.2821819667969425
Balanced Borrow (Invention),4N_30pct_Frag,46,0.006953001022338867,738,1.0,0.0,50.0,0.0,0.4262189614756954,0.8185909160039038,0.024723919047081398,0.06,1070.42,1763.1899999999994,1.3971100398591225
Balanced Borrow (Invention),4N_30pct_Frag,47,0.007118940353393555,739,1.0,0.0,50.0,0.0,0.42941634912933196,1.192146176349514,0.03451975029393453,0.06,1050.84,1684.239999999999,0.6675687052837797
Balanced Borrow (Invention),4N_30pct_Frag,48,0.007230043411254883,740,1.0,0.0,50.0,0.0,0.42670749845676575,1.1112173350050258,0.04174008517627618,0.06,1022.56,1969.4199999999998,0.6601186497748175
Balanced Borrow (Invention),4N_30pct_Frag,49,0.006960868835449219,741,1.0,0.0,50.0,0.0,0.42775515070095377,1.0143191783456902,0.026931113736878322,0.08,1015.22,1501.6999999999998,0.42681160962081366
Balanced Borrow (Invention),16N_30pct_Frag,0,0.009614944458007812,742,0.9903846153846154,0.0,103.0,0.0,0.3648495815866654,0.5009128981986329,0.007915658241980922,0.019417475728155338,1023.495145631068,1533.9800000000002,2.87021003820646
Balanced Borrow (Invention),16N_30pct_Frag,1,0.009289264678955078,743,0.968421052631579,0.0,92.0,0.0,0.356145914143691,0.5323846949657419,0.029285717268439624,0.05434782608695652,1041.3804347826087,1869.930000000001,3.8356608114188937
Balanced Borrow (Invention),16N_30pct_Frag,2,0.008884191513061523,744,0.9772727272727273,0.0,86.0,0.0,0.35029657136281,0.44301981971111304,0.011971326446823478,0.046511627906976744,992.953488372093,1649.1500000000017,2.3622610296966298
Balanced Borrow (Invention),16N_30pct_Frag,3,0.0094451904296875,745,0.9894736842105263,0.0,94.0,0.0,0.35812893362477405,0.5092041293417838,0.03257142923629032,0.05319148936170213,1050.7021276595744,1712.7699999999993,3.805469744234294
Balanced Borrow (Invention),16N_30pct_Frag,4,0.009366750717163086,746,1.0,0.0,86.0,0.0,0.3537863130100651,0.4736362336424201,0.002631530921661192,0.023255813953488372,1023.5232558139535,1503.9,2.5949362285515236
Balanced Borrow (Invention),16N_30pct_Frag,5,0.00915837287902832,747,0.968421052631579,0.0,92.0,0.0,0.35609726874592107,0.48936172165687625,0.015074007724034649,0.07608695652173914,1023.4673913043479,1442.15,1.4112161072814675
Balanced Borrow (Invention),16N_30pct_Frag,6,0.009675979614257812,748,0.963963963963964,0.0,107.0,0.0,0.36689049008925667,0.5113193578519402,0.009352974408545104,0.037383177570093455,1031.5514018691588,1391.34,1.976949603021479
Balanced Borrow (Invention),16N_30pct_Frag,7,0.009335041046142578,749,0.96875,0.0,93.0,0.0,0.35915312041647407,0.48542529415561464,0.006530156160183366,0.043010752688172046,1003.1290322580645,1496.32,1.7181512599809743
Balanced Borrow (Invention),16N_30pct_Frag,8,0.009448051452636719,750,1.0,0.0,97.0,0.0,0.3592684977481324,0.5386492801367523,0.019689140961661668,0.041237113402061855,1036.7938144329896,1581.7599999999975,4.3732474752126995
Balanced Borrow (Invention),16N_30pct_Frag,9,0.009443998336791992,751,0.9607843137254902,0.0,98.0,0.0,0.36091181921855003,0.5186703277245608,0.05022196821543627,0.08163265306122448,1040.9591836734694,2264.9100000000003,3.909274175767434
Balanced Borrow (Invention),16N_30pct_Frag,10,0.009655952453613281,752,0.9619047619047619,0.0,101.0,0.0,0.3674154507603616,0.5237477804350653,0.01796279833277145,0.04950495049504951,1028.6138613861385,1904.0,3.3384113870389
Balanced Borrow (Invention),16N_30pct_Frag,11,0.00962686538696289,753,0.9910714285714286,0.0,111.0,0.0,0.3715052930422488,0.6074100988934356,0.009825591315906847,0.02702702702702703,1027.063063063063,1460.5000000000002,2.1032589317161037
Balanced Borrow (Invention),16N_30pct_Frag,12,0.009264230728149414,754,0.9891304347826086,0.0,91.0,0.0,0.35710411014378096,0.5649988587080311,0.016826395712616866,0.06593406593406594,1000.8681318681319,1886.7999999999986,2.908703715707607
Balanced Borrow (Invention),16N_30pct_Frag,13,0.00909280776977539,755,0.975609756097561,0.0,80.0,0.0,0.3535730871751216,0.45592787095098475,0.008188683440393137,0.05,1025.4125,1603.7699999999948,4.39185374924242
Balanced Borrow (Invention),16N_30pct_Frag,14,0.009584903717041016,756,0.9809523809523809,0.0,103.0,0.0,0.3667100923174791,0.534782723537241,0.01990679340169008,0.02912621359223301,1048.873786407767,1935.3600000000015,3.330315090438292
Balanced Borrow (Invention),16N_30pct_Frag,15,0.009247779846191406,757,0.9404761904761905,0.0,79.0,0.0,0.3504740359696078,0.45265259072271263,0.033976016755560945,0.0759493670886076,1069.4430379746836,2115.539999999999,2.3703370180152774
Balanced Borrow (Invention),16N_30pct_Frag,16,0.009387016296386719,758,1.0,0.0,107.0,0.0,0.35967807689283904,0.527161609469665,0.005574354557496256,0.028037383177570093,974.1588785046729,1504.7799999999997,3.8048247395650816
Balanced Borrow (Invention),16N_30pct_Frag,17,0.009801864624023438,759,1.0,0.0,120.0,0.0,0.3738509885423183,0.5578668661397792,0.010556217753362915,0.025,1029.55,1539.5800000000004,1.5212914758276614
Balanced Borrow (Invention),16N_30pct_Frag,18,0.00986480712890625,760,0.9818181818181818,0.0,108.0,0.0,0.36545395199388137,0.5331720073353456,0.02242489637354792,0.046296296296296294,1005.3796296296297,2018.3999999999958,3.1678589581604584
Balanced Borrow (Invention),16N_30pct_Frag,19,0.00955510139465332,761,0.9557522123893806,0.0,108.0,0.0,0.3660425491333493,0.5436306897954406,0.006770635023631481,0.018518518518518517,970.1481481481482,1411.37,2.1103459537138747
Balanced Borrow (Invention),16N_30pct_Frag,20,0.00888681411743164,762,0.9629629629629629,0.0,78.0,0.0,0.34941500546693866,0.4921228424994942,0.0008079036863376626,0.02564102564102564,986.3846153846154,1439.7600000000004,1.4996933331531082
Balanced Borrow (Invention),16N_30pct_Frag,21,0.009380102157592773,763,0.9801980198019802,0.0,99.0,0.0,0.36279436383827174,0.4982810225545733,0.01644135087638331,0.04040404040404041,1026.2828282828282,1598.339999999999,1.9963112351675079
Balanced Borrow (Invention),16N_30pct_Frag,22,0.009760141372680664,764,0.95,0.0,95.0,0.0,0.36077305158948775,0.5399155780438611,0.05588250109293493,0.10526315789473684,1114.178947368421,2583.1600000000017,2.2881229804968943
Balanced Borrow (Invention),16N_30pct_Frag,23,0.009206056594848633,765,0.9897959183673469,0.0,97.0,0.0,0.3617256460293208,0.4853613947264234,0.011407640436041755,0.030927835051546393,984.340206185567,1557.8799999999974,2.6202396972069377
Balanced Borrow (Invention),16N_30pct_Frag,24,0.009331226348876953,766,0.9797979797979798,0.0,97.0,0.0,0.35921683637996465,0.4941680846282835,0.0047096239540732315,0.020618556701030927,1008.1752577319587,1410.04,2.1648151830070264
Balanced Borrow (Invention),16N_30pct_Frag,25,0.009206056594848633,767,1.0,0.0,95.0,0.0,0.3572123112318043,0.49059822762203154,0.02682664783352394,0.05263157894736842,1026.4315789473685,1911.3000000000002,2.070365821021784
Balanced Borrow (Invention),16N_30pct_Frag,26,0.009150981903076172,768,0.989247311827957,0.0,92.0,0.0,0.35605380045579643,0.4828607658897524,0.009751558561057612,0.043478260869565216,989.1739130434783,1487.9800000000012,1.3459490388668283
Balanced Borrow (Invention),16N_30pct_Frag,27,0.009708166122436523,769,0.9809523809523809,0.0,103.0,0.0,0.36383150357329247,0.5415376916129123,0.020990866250006887,0.06796116504854369,1032.106796116505,1544.8000000000002,3.345012552124264
Balanced Borrow (Invention),16N_30pct_Frag,28,0.009941816329956055,770,0.9603960396039604,0.0,97.0,0.0,0.3590266539662646,0.5110270396842369,0.033697892389146784,0.09278350515463918,1027.2577319587629,1806.0399999999975,2.3662140814464263
Balanced Borrow (Invention),16N_30pct_Frag,29,0.009199142456054688,771,0.967741935483871,0.0,90.0,0.0,0.3536937256243501,0.5345383409476815,0.0048042482264757025,0.03333333333333333,964.6,1339.6399999999999,2.7919674862824615
Balanced Borrow (Invention),16N_30pct_Frag,30,0.009348869323730469,772,1.0,0.0,99.0,0.0,0.361945507236351,0.5006561086408722,0.006461392749897292,0.030303030303030304,994.979797979798,1573.7999999999997,2.781013709461264
Balanced Borrow (Invention),16N_30pct_Frag,31,0.009402036666870117,773,0.9811320754716981,0.0,104.0,0.0,0.3630606574140453,0.4825763254355412,0.012892844813649893,0.028846153846153848,993.8173076923077,1390.4,4.189310139107709
Balanced Borrow (Invention),16N_30pct_Frag,32,0.009299039840698242,774,0.9587628865979382,0.0,93.0,0.0,0.35676734419256684,0.4942783084670629,0.00892695689768392,0.010752688172043012,1045.9462365591398,1568.079999999998,3.115887162029237
Balanced Borrow (Invention),16N_30pct_Frag,33,0.009734869003295898,775,1.0,0.0,106.0,0.0,0.35788872440246905,0.48268599133129586,0.019089693676504312,0.02830188679245283,976.4150943396227,1852.1000000000004,2.2897109430016305
Balanced Borrow (Invention),16N_30pct_Frag,34,0.0102691650390625,776,0.9682539682539683,0.0,122.0,0.0,0.37535960963176035,0.5328806034670074,0.015695388990521243,0.040983606557377046,985.2950819672132,1480.2199999999998,3.955425053439231
Balanced Borrow (Invention),16N_30pct_Frag,35,0.009619951248168945,777,0.9901960784313726,0.0,101.0,0.0,0.360625668286274,0.47516690024380875,0.0235814294203106,0.04950495049504951,992.0792079207921,1638.0,4.463323300880057
Balanced Borrow (Invention),16N_30pct_Frag,36,0.009237051010131836,778,0.9897959183673469,0.0,97.0,0.0,0.3622140714885673,0.5299183869017939,0.0006783276540873353,0.020618556701030927,1024.5773195876288,1414.4399999999996,3.0245205831415425
Balanced Borrow (Invention),16N_30pct_Frag,37,0.009502887725830078,779,0.978021978021978,0.0,89.0,0.0,0.35895119000184206,0.5470768182887438,0.010512677541563998,0.056179775280898875,1034.3033707865168,1412.1600000000008,2.362825449561861
Balanced Borrow (Invention),16N_30pct_Frag,38,0.00972294807434082,780,0.9719626168224299,0.0,104.0,0.0,0.3612707353086455,0.508979870552859,0.004820919151203971,0.019230769230769232,994.5769230769231,1444.88,1.6269497655055092
Balanced Borrow (Invention),16N_30pct_Frag,39,0.009383916854858398,781,0.9900990099009901,0.0,100.0,0.0,0.36463910176047337,0.49557341177065917,0.0001988673857435467,0.01,1011.76,1414.3400000000006,3.631073141237634
Balanced Borrow (Invention),16N_30pct_Frag,40,0.009212255477905273,782,0.989010989010989,0.0,90.0,0.0,0.3562280068242296,0.500079836199348,0.011665169136446382,0.03333333333333333,992.6666666666666,1509.21,3.052805816963049
Balanced Borrow (Invention),16N_30pct_Frag,41,0.009597301483154297,783,0.9900990099009901,0.0,100.0,0.0,0.3615863203474497,0.5156027774626687,0.0115207632684008,0.03,1024.2,1585.6200000000003,2.5992361886433573
Balanced Borrow (Invention),16N_30pct_Frag,42,0.009953975677490234,784,0.968503937007874,0.0,123.0,0.0,0.3766777413674747,0.5118216824953884,0.014558481809463768,0.032520325203252036,995.780487804878,1670.0000000000002,3.3651776931146165
Balanced Borrow (Invention),16N_30pct_Frag,43,0.009521961212158203,785,0.9591836734693877,0.0,94.0,0.0,0.3594923355291418,0.5095860801006907,0.05716190838750284,0.11702127659574468,1093.2340425531916,2767.359999999998,2.6710741378736667
Balanced Borrow (Invention),16N_30pct_Frag,44,0.009040117263793945,786,0.9770114942528736,0.0,85.0,0.0,0.3520350034671859,0.4805669453162972,0.030915372702406397,0.058823529411764705,1031.3764705882354,1985.1199999999988,1.8860882489383757
Balanced Borrow (Invention),16N_30pct_Frag,45,0.009311914443969727,787,0.9787234042553191,0.0,92.0,0.0,0.3556766753666617,0.4732688250330371,0.009891121138374176,0.010869565217391304,989.7717391304348,1500.9100000000024,4.466807473559141
Balanced Borrow (Invention),16N_30pct_Frag,46,0.009570121765136719,788,0.97,0.0,97.0,0.0,0.3600016430521811,0.5172979204255727,0.015601406484109365,0.030927835051546393,1013.5567010309278,1591.7599999999961,3.7612913102815937
Balanced Borrow (Invention),16N_30pct_Frag,47,0.009366035461425781,789,0.9887640449438202,0.0,88.0,0.0,0.35365399805267983,0.45855158248605,0.020716732191362164,0.045454545454545456,1023.75,1795.3999999999992,1.8352030327075237
Balanced Borrow (Invention),16N_30pct_Frag,48,0.010084867477416992,790,0.9913793103448276,0.0,115.0,0.0,0.369921251872725,0.5639220646701395,0.006061684692060538,0.02608695652173913,1006.8869565217391,1444.6399999999999,2.2124745213470343
Balanced Borrow (Invention),16N_30pct_Frag,49,0.009705066680908203,791,0.9711538461538461,0.0,101.0,0.0,0.3602451431329448,0.4892630885829531,0.017906656588530946,0.04950495049504951,1029.118811881188,1876.0,2.25860239076969
